suburbName actual,Cel Lga Name 1,Month of Adjusted Dt,Pct,Percent
Albany Creek,Brisbane City,Sep-22,0.04358,4.357599593
Albany Creek,Brisbane City,Sep-21,0.01247,1.247413355
Albany Creek,Brisbane City,Oct-22,0.04453,4.452718259
Albany Creek,Brisbane City,Oct-21,0.01256,1.255566383
Albany Creek,Brisbane City,Nov-22,0.04337,4.336634663
Albany Creek,Brisbane City,Nov-21,0.01244,1.2439192
Albany Creek,Brisbane City,May-23,0.10664,10.66377299
Albany Creek,Brisbane City,May-22,0.02236,2.236259235
Albany Creek,Brisbane City,Mar-23,0.04815,4.814945666
Albany Creek,Brisbane City,Mar-22,0.03204,3.204140186
Albany Creek,Brisbane City,Jun-23,0.11148,11.14829582
Albany Creek,Brisbane City,Jun-22,0.03151,3.150951381
Albany Creek,Brisbane City,Jul-23,0.08679,8.678704678
Albany Creek,Brisbane City,Jul-22,0.03500,3.499978647
Albany Creek,Brisbane City,Jul-21,0.01106,1.106482434
Albany Creek,Brisbane City,Jan-23,0.05002,5.002465321
Albany Creek,Brisbane City,Jan-22,0.02508,2.50841509
Albany Creek,Brisbane City,Feb-23,0.04270,4.270245717
Albany Creek,Brisbane City,Feb-22,0.02372,2.372143043
Albany Creek,Brisbane City,Dec-22,0.04841,4.840957709
Albany Creek,Brisbane City,Dec-21,0.02470,2.470367624
Albany Creek,Brisbane City,Aug-22,0.03437,3.436695616
Albany Creek,Brisbane City,Aug-21,0.01062,1.061834897
Albany Creek,Brisbane City,Apr-23,0.05940,5.940063594
Albany Creek,Brisbane City,Apr-22,0.02699,2.6994289
Albany Creek,Bundaberg Regional,Sep-22,0.04343,4.343275772
Albany Creek,Bundaberg Regional,Sep-21,0.01361,1.360544218
Albany Creek,Bundaberg Regional,Oct-22,0.03872,3.872318158
Albany Creek,Bundaberg Regional,Oct-21,0.01151,1.151229723
Albany Creek,Bundaberg Regional,Nov-22,0.03715,3.715332287
Albany Creek,Bundaberg Regional,Nov-21,0.01047,1.046572475
Albany Creek,Bundaberg Regional,May-23,0.10099,10.09942439
Albany Creek,Bundaberg Regional,May-22,0.02250,2.250130822
Albany Creek,Bundaberg Regional,Mar-23,0.04343,4.343275772
Albany Creek,Bundaberg Regional,Mar-22,0.02145,2.145473574
Albany Creek,Bundaberg Regional,Jun-23,0.10570,10.570382
Albany Creek,Bundaberg Regional,Jun-22,0.02616,2.616431188
Albany Creek,Bundaberg Regional,Jul-23,0.16588,16.58817373
Albany Creek,Bundaberg Regional,Jul-22,0.03035,3.035060178
Albany Creek,Bundaberg Regional,Jul-21,0.00994,0.994243851
Albany Creek,Bundaberg Regional,Jan-23,0.04867,4.866562009
Albany Creek,Bundaberg Regional,Jan-22,0.01988,1.988487703
Albany Creek,Bundaberg Regional,Feb-23,0.04396,4.395604396
Albany Creek,Bundaberg Regional,Feb-22,0.02093,2.09314495
Albany Creek,Bundaberg Regional,Dec-22,0.04082,4.081632653
Albany Creek,Bundaberg Regional,Dec-21,0.02250,2.250130822
Albany Creek,Bundaberg Regional,Aug-22,0.03297,3.296703297
Albany Creek,Bundaberg Regional,Aug-21,0.00837,0.83725798
Albany Creek,Bundaberg Regional,Apr-23,0.05495,5.494505495
Albany Creek,Bundaberg Regional,Apr-22,0.02564,2.564102564
Albany Creek,Cairns Regional,Sep-22,0.04501,4.501424501
Albany Creek,Cairns Regional,Sep-21,0.00855,0.854700855
Albany Creek,Cairns Regional,Oct-22,0.04103,4.102564103
Albany Creek,Cairns Regional,Oct-21,0.00285,0.284900285
Albany Creek,Cairns Regional,Nov-22,0.04046,4.045584046
Albany Creek,Cairns Regional,Nov-21,0.00627,0.626780627
Albany Creek,Cairns Regional,May-23,0.09801,9.800569801
Albany Creek,Cairns Regional,May-22,0.02051,2.051282051
Albany Creek,Cairns Regional,Mar-23,0.05299,5.299145299
Albany Creek,Cairns Regional,Mar-22,0.01368,1.367521368
Albany Creek,Cairns Regional,Jun-23,0.10940,10.94017094
Albany Creek,Cairns Regional,Jun-22,0.02279,2.279202279
Albany Creek,Cairns Regional,Jul-23,0.21595,21.5954416
Albany Creek,Cairns Regional,Jul-22,0.02222,2.222222222
Albany Creek,Cairns Regional,Jul-21,0.00570,0.56980057
Albany Creek,Cairns Regional,Jan-23,0.03818,3.817663818
Albany Creek,Cairns Regional,Jan-22,0.01994,1.994301994
Albany Creek,Cairns Regional,Feb-23,0.05014,5.014245014
Albany Creek,Cairns Regional,Feb-22,0.01140,1.13960114
Albany Creek,Cairns Regional,Dec-22,0.03761,3.760683761
Albany Creek,Cairns Regional,Dec-21,0.02222,2.222222222
Albany Creek,Cairns Regional,Aug-22,0.02849,2.849002849
Albany Creek,Cairns Regional,Aug-21,0.00456,0.455840456
Albany Creek,Cairns Regional,Apr-23,0.05413,5.413105413
Albany Creek,Cairns Regional,Apr-22,0.02792,2.792022792
Albany Creek,Fraser Coast Regional,Sep-22,0.04391,4.391217565
Albany Creek,Fraser Coast Regional,Sep-21,0.01347,1.347305389
Albany Creek,Fraser Coast Regional,Oct-22,0.04042,4.041916168
Albany Creek,Fraser Coast Regional,Oct-21,0.01098,1.097804391
Albany Creek,Fraser Coast Regional,Nov-22,0.03293,3.293413174
Albany Creek,Fraser Coast Regional,Nov-21,0.00848,0.848303393
Albany Creek,Fraser Coast Regional,May-23,0.10030,10.02994012
Albany Creek,Fraser Coast Regional,May-22,0.01597,1.596806387
Albany Creek,Fraser Coast Regional,Mar-23,0.05339,5.339321357
Albany Creek,Fraser Coast Regional,Mar-22,0.03293,3.293413174
Albany Creek,Fraser Coast Regional,Jun-23,0.10479,10.47904192
Albany Creek,Fraser Coast Regional,Jun-22,0.02295,2.295409182
Albany Creek,Fraser Coast Regional,Jul-23,0.16517,16.51696607
Albany Creek,Fraser Coast Regional,Jul-22,0.02794,2.794411178
Albany Creek,Fraser Coast Regional,Jul-21,0.01098,1.097804391
Albany Creek,Fraser Coast Regional,Jan-23,0.04142,4.141716567
Albany Creek,Fraser Coast Regional,Jan-22,0.02196,2.195608782
Albany Creek,Fraser Coast Regional,Feb-23,0.04591,4.590818363
Albany Creek,Fraser Coast Regional,Feb-22,0.01497,1.497005988
Albany Creek,Fraser Coast Regional,Dec-22,0.04391,4.391217565
Albany Creek,Fraser Coast Regional,Dec-21,0.02395,2.395209581
Albany Creek,Fraser Coast Regional,Aug-22,0.02695,2.694610778
Albany Creek,Fraser Coast Regional,Aug-21,0.00848,0.848303393
Albany Creek,Fraser Coast Regional,Apr-23,0.05090,5.089820359
Albany Creek,Fraser Coast Regional,Apr-22,0.03693,3.69261477
Albany Creek,Gold Coast City,Sep-22,0.04088,4.087716639
Albany Creek,Gold Coast City,Sep-21,0.00955,0.954979536
Albany Creek,Gold Coast City,Oct-22,0.04179,4.178667071
Albany Creek,Gold Coast City,Oct-21,0.00834,0.833712293
Albany Creek,Gold Coast City,Nov-22,0.04184,4.183719873
Albany Creek,Gold Coast City,Nov-21,0.00904,0.904451518
Albany Creek,Gold Coast City,May-23,0.10803,10.8028902
Albany Creek,Gold Coast City,May-22,0.01910,1.909959072
Albany Creek,Gold Coast City,Mar-23,0.05078,5.078065787
Albany Creek,Gold Coast City,Mar-22,0.02092,2.091859936
Albany Creek,Gold Coast City,Jun-23,0.11626,11.62649689
Albany Creek,Gold Coast City,Jun-22,0.02466,2.465767268
Albany Creek,Gold Coast City,Jul-23,0.15775,15.77484715
Albany Creek,Gold Coast City,Jul-22,0.02870,2.86999141
Albany Creek,Gold Coast City,Jul-21,0.00712,0.712445051
Albany Creek,Gold Coast City,Jan-23,0.04563,4.562680006
Albany Creek,Gold Coast City,Jan-22,0.01885,1.884695063
Albany Creek,Gold Coast City,Feb-23,0.04775,4.774897681
Albany Creek,Gold Coast City,Feb-22,0.01683,1.682582992
Albany Creek,Gold Coast City,Dec-22,0.04664,4.663736042
Albany Creek,Gold Coast City,Dec-21,0.02067,2.066595927
Albany Creek,Gold Coast City,Aug-22,0.02971,2.971047446
Albany Creek,Gold Coast City,Aug-21,0.00839,0.838765095
Albany Creek,Gold Coast City,Apr-23,0.05508,5.507553939
Albany Creek,Gold Coast City,Apr-22,0.02572,2.571876105
Albany Creek,Gympie Regional,Sep-22,0.03935,3.934669636
Albany Creek,Gympie Regional,Sep-21,0.01411,1.410541945
Albany Creek,Gympie Regional,Oct-22,0.03935,3.934669636
Albany Creek,Gympie Regional,Oct-21,0.02079,2.078693393
Albany Creek,Gympie Regional,Nov-22,0.02747,2.74684484
Albany Creek,Gympie Regional,Nov-21,0.01485,1.484780995
Albany Creek,Gympie Regional,May-23,0.08537,8.53749072
Albany Creek,Gympie Regional,May-22,0.02747,2.74684484
Albany Creek,Gympie Regional,Mar-23,0.04232,4.231625835
Albany Creek,Gympie Regional,Mar-22,0.02747,2.74684484
Albany Creek,Gympie Regional,Jun-23,0.10690,10.69042316
Albany Creek,Gympie Regional,Jun-22,0.03267,3.266518189
Albany Creek,Gympie Regional,Jul-23,0.14031,14.0311804
Albany Creek,Gympie Regional,Jul-22,0.03118,3.118040089
Albany Creek,Gympie Regional,Jul-21,0.00668,0.668151448
Albany Creek,Gympie Regional,Jan-23,0.05642,5.64216778
Albany Creek,Gympie Regional,Jan-22,0.02524,2.524127691
Albany Creek,Gympie Regional,Feb-23,0.04900,4.899777283
Albany Creek,Gympie Regional,Feb-22,0.02301,2.301410542
Albany Creek,Gympie Regional,Dec-22,0.04306,4.305864885
Albany Creek,Gympie Regional,Dec-21,0.02079,2.078693393
Albany Creek,Gympie Regional,Aug-22,0.03267,3.266518189
Albany Creek,Gympie Regional,Aug-21,0.00668,0.668151448
Albany Creek,Gympie Regional,Apr-23,0.05419,5.419450631
Albany Creek,Gympie Regional,Apr-22,0.03267,3.266518189
Albany Creek,Ipswich City,Sep-22,0.04278,4.278290993
Albany Creek,Ipswich City,Sep-21,0.01351,1.351039261
Albany Creek,Ipswich City,Oct-22,0.04486,4.486143187
Albany Creek,Ipswich City,Oct-21,0.01415,1.414549654
Albany Creek,Ipswich City,Nov-22,0.04070,4.070438799
Albany Creek,Ipswich City,Nov-21,0.01345,1.345265589
Albany Creek,Ipswich City,May-23,0.10191,10.19053118
Albany Creek,Ipswich City,May-22,0.02171,2.170900693
Albany Creek,Ipswich City,Mar-23,0.05127,5.127020785
Albany Creek,Ipswich City,Mar-22,0.03170,3.169745958
Albany Creek,Ipswich City,Jun-23,0.10906,10.90646651
Albany Creek,Ipswich City,Jun-22,0.02904,2.904157044
Albany Creek,Ipswich City,Jul-23,0.10727,10.72748268
Albany Creek,Ipswich City,Jul-22,0.03199,3.198614319
Albany Creek,Ipswich City,Jul-21,0.01097,1.096997691
Albany Creek,Ipswich City,Jan-23,0.04948,4.948036952
Albany Creek,Ipswich City,Jan-22,0.02419,2.419168591
Albany Creek,Ipswich City,Feb-23,0.04319,4.318706697
Albany Creek,Ipswich City,Feb-22,0.02142,2.142032333
Albany Creek,Ipswich City,Dec-22,0.04844,4.844110855
Albany Creek,Ipswich City,Dec-21,0.02754,2.75404157
Albany Creek,Ipswich City,Aug-22,0.03227,3.227482679
Albany Creek,Ipswich City,Aug-21,0.00964,0.964203233
Albany Creek,Ipswich City,Apr-23,0.05271,5.271362587
Albany Creek,Ipswich City,Apr-22,0.02673,2.673210162
Albany Creek,Logan City,Sep-22,0.04257,4.257181097
Albany Creek,Logan City,Sep-21,0.01112,1.111911871
Albany Creek,Logan City,Oct-22,0.04128,4.128487594
Albany Creek,Logan City,Oct-21,0.01045,1.044991249
Albany Creek,Logan City,Nov-22,0.04087,4.087305673
Albany Creek,Logan City,Nov-21,0.00875,0.875115824
Albany Creek,Logan City,May-23,0.10635,10.63523113
Albany Creek,Logan City,May-22,0.01838,1.837743231
Albany Creek,Logan City,Mar-23,0.05292,5.291876866
Albany Creek,Logan City,Mar-22,0.02919,2.918768661
Albany Creek,Logan City,Jun-23,0.11675,11.67507464
Albany Creek,Logan City,Jun-22,0.02589,2.589313291
Albany Creek,Logan City,Jul-23,0.13271,13.27087409
Albany Creek,Logan City,Jul-22,0.02939,2.939359621
Albany Creek,Logan City,Jul-21,0.00916,0.916297745
Albany Creek,Logan City,Jan-23,0.04736,4.735920931
Albany Creek,Logan City,Jan-22,0.02090,2.089982498
Albany Creek,Logan City,Feb-23,0.04618,4.617522907
Albany Creek,Logan City,Feb-22,0.01997,1.997323175
Albany Creek,Logan City,Dec-22,0.04618,4.617522907
Albany Creek,Logan City,Dec-21,0.02270,2.270153403
Albany Creek,Logan City,Aug-22,0.03181,3.181303408
Albany Creek,Logan City,Aug-21,0.01060,1.060434469
Albany Creek,Logan City,Apr-23,0.05349,5.348502008
Albany Creek,Logan City,Apr-22,0.02502,2.501801709
Albany Creek,Mackay Regional,Sep-22,0.04454,4.453781513
Albany Creek,Mackay Regional,Sep-21,0.00588,0.588235294
Albany Creek,Mackay Regional,Oct-22,0.04622,4.621848739
Albany Creek,Mackay Regional,Oct-21,0.00840,0.840336134
Albany Creek,Mackay Regional,Nov-22,0.03445,3.445378151
Albany Creek,Mackay Regional,Nov-21,0.00840,0.840336134
Albany Creek,Mackay Regional,May-23,0.09916,9.915966387
Albany Creek,Mackay Regional,May-22,0.01176,1.176470588
Albany Creek,Mackay Regional,Mar-23,0.04538,4.537815126
Albany Creek,Mackay Regional,Mar-22,0.02017,2.016806723
Albany Creek,Mackay Regional,Jun-23,0.11008,11.00840336
Albany Creek,Mackay Regional,Jun-22,0.02521,2.521008403
Albany Creek,Mackay Regional,Jul-23,0.22017,22.01680672
Albany Creek,Mackay Regional,Jul-22,0.02353,2.352941176
Albany Creek,Mackay Regional,Jul-21,0.00336,0.336134454
Albany Creek,Mackay Regional,Jan-23,0.04790,4.789915966
Albany Creek,Mackay Regional,Jan-22,0.01933,1.932773109
Albany Creek,Mackay Regional,Feb-23,0.05630,5.630252101
Albany Creek,Mackay Regional,Feb-22,0.01176,1.176470588
Albany Creek,Mackay Regional,Dec-22,0.03361,3.361344538
Albany Creek,Mackay Regional,Dec-21,0.02017,2.016806723
Albany Creek,Mackay Regional,Aug-22,0.02269,2.268907563
Albany Creek,Mackay Regional,Aug-21,0.00420,0.420168067
Albany Creek,Mackay Regional,Apr-23,0.05378,5.378151261
Albany Creek,Mackay Regional,Apr-22,0.02353,2.352941176
Albany Creek,Noosa Shire,Sep-22,0.03722,3.721682848
Albany Creek,Noosa Shire,Sep-21,0.00863,0.862998921
Albany Creek,Noosa Shire,Oct-22,0.03937,3.937432578
Albany Creek,Noosa Shire,Oct-21,0.01133,1.132686084
Albany Creek,Noosa Shire,Nov-22,0.03883,3.883495146
Albany Creek,Noosa Shire,Nov-21,0.01025,1.024811219
Albany Creek,Noosa Shire,May-23,0.11057,11.05717368
Albany Creek,Noosa Shire,May-22,0.02535,2.535059331
Albany Creek,Noosa Shire,Mar-23,0.04693,4.692556634
Albany Creek,Noosa Shire,Mar-22,0.02697,2.696871629
Albany Creek,Noosa Shire,Jun-23,0.13376,13.37648328
Albany Creek,Noosa Shire,Jun-22,0.01888,1.88781014
Albany Creek,Noosa Shire,Jul-23,0.14186,14.18554477
Albany Creek,Noosa Shire,Jul-22,0.02481,2.481121899
Albany Creek,Noosa Shire,Jul-21,0.00917,0.916936354
Albany Creek,Noosa Shire,Jan-23,0.04800,4.800431499
Albany Creek,Noosa Shire,Jan-22,0.02373,2.373247033
Albany Creek,Noosa Shire,Feb-23,0.04585,4.584681769
Albany Creek,Noosa Shire,Feb-22,0.01726,1.725997843
Albany Creek,Noosa Shire,Dec-22,0.04369,4.368932039
Albany Creek,Noosa Shire,Dec-21,0.03074,3.074433657
Albany Creek,Noosa Shire,Aug-22,0.02427,2.427184466
Albany Creek,Noosa Shire,Aug-21,0.00647,0.647249191
Albany Creek,Noosa Shire,Apr-23,0.05178,5.177993528
Albany Creek,Noosa Shire,Apr-22,0.02427,2.427184466
Albany Creek,Redland City,Sep-22,0.03966,3.966406961
Albany Creek,Redland City,Sep-21,0.01062,1.062430436
Albany Creek,Redland City,Oct-22,0.04169,4.168774664
Albany Creek,Redland City,Oct-21,0.01032,1.032075281
Albany Creek,Redland City,Nov-22,0.04037,4.037235657
Albany Creek,Redland City,Nov-21,0.01032,1.032075281
Albany Creek,Redland City,May-23,0.11171,11.17069716
Albany Creek,Redland City,May-22,0.02034,2.033795406
Albany Creek,Redland City,Mar-23,0.04766,4.765759385
Albany Creek,Redland City,Mar-22,0.02742,2.742082364
Albany Creek,Redland City,Jun-23,0.12527,12.52656076
Albany Creek,Redland City,Jun-22,0.02671,2.671253668
Albany Creek,Redland City,Jul-23,0.13518,13.5181625
Albany Creek,Redland City,Jul-22,0.03258,3.258120004
Albany Creek,Redland City,Jul-21,0.00880,0.880299504
Albany Creek,Redland City,Jan-23,0.04462,4.462207832
Albany Creek,Redland City,Jan-22,0.02226,2.226044723
Albany Creek,Redland City,Feb-23,0.04472,4.472326217
Albany Creek,Redland City,Feb-22,0.01649,1.649296772
Albany Creek,Redland City,Dec-22,0.04563,4.563391683
Albany Creek,Redland City,Dec-21,0.02105,2.104624102
Albany Creek,Redland City,Aug-22,0.03268,3.268238389
Albany Creek,Redland City,Aug-21,0.00820,0.819589194
Albany Creek,Redland City,Apr-23,0.05191,5.190731559
Albany Creek,Redland City,Apr-22,0.02378,2.3778205
Albany Creek,Scenic Rim Regional,Sep-22,0.04086,4.085872576
Albany Creek,Scenic Rim Regional,Sep-21,0.01801,1.800554017
Albany Creek,Scenic Rim Regional,Oct-22,0.03809,3.808864266
Albany Creek,Scenic Rim Regional,Oct-21,0.00762,0.761772853
Albany Creek,Scenic Rim Regional,Nov-22,0.03463,3.462603878
Albany Creek,Scenic Rim Regional,Nov-21,0.01039,1.038781163
Albany Creek,Scenic Rim Regional,May-23,0.10873,10.87257618
Albany Creek,Scenic Rim Regional,May-22,0.01593,1.592797784
Albany Creek,Scenic Rim Regional,Mar-23,0.05055,5.055401662
Albany Creek,Scenic Rim Regional,Mar-22,0.02701,2.700831025
Albany Creek,Scenic Rim Regional,Jun-23,0.11288,11.28808864
Albany Creek,Scenic Rim Regional,Jun-22,0.02632,2.631578947
Albany Creek,Scenic Rim Regional,Jul-23,0.16274,16.27423823
Albany Creek,Scenic Rim Regional,Jul-22,0.02562,2.56232687
Albany Creek,Scenic Rim Regional,Jul-21,0.01108,1.108033241
Albany Creek,Scenic Rim Regional,Jan-23,0.04709,4.709141274
Albany Creek,Scenic Rim Regional,Jan-22,0.01731,1.731301939
Albany Creek,Scenic Rim Regional,Feb-23,0.04709,4.709141274
Albany Creek,Scenic Rim Regional,Feb-22,0.01870,1.869806094
Albany Creek,Scenic Rim Regional,Dec-22,0.04155,4.155124654
Albany Creek,Scenic Rim Regional,Dec-21,0.02493,2.493074792
Albany Creek,Scenic Rim Regional,Aug-22,0.02493,2.493074792
Albany Creek,Scenic Rim Regional,Aug-21,0.01385,1.385041551
Albany Creek,Scenic Rim Regional,Apr-23,0.05125,5.12465374
Albany Creek,Scenic Rim Regional,Apr-22,0.02285,2.28531856
Albany Creek,Sunshine Coast Regional,Sep-22,0.03957,3.957027753
Albany Creek,Sunshine Coast Regional,Sep-21,0.00943,0.943002089
Albany Creek,Sunshine Coast Regional,Oct-22,0.04429,4.428528797
Albany Creek,Sunshine Coast Regional,Oct-21,0.00865,0.865413309
Albany Creek,Sunshine Coast Regional,Nov-22,0.03772,3.772008356
Albany Creek,Sunshine Coast Regional,Nov-21,0.01038,1.038495971
Albany Creek,Sunshine Coast Regional,May-23,0.10660,10.65950463
Albany Creek,Sunshine Coast Regional,May-22,0.01987,1.987466428
Albany Creek,Sunshine Coast Regional,Mar-23,0.04799,4.798567592
Albany Creek,Sunshine Coast Regional,Mar-22,0.02883,2.882721576
Albany Creek,Sunshine Coast Regional,Jun-23,0.11501,11.50104446
Albany Creek,Sunshine Coast Regional,Jun-22,0.02722,2.721575649
Albany Creek,Sunshine Coast Regional,Jul-23,0.12546,12.5455088
Albany Creek,Sunshine Coast Regional,Jul-22,0.03456,3.45568487
Albany Creek,Sunshine Coast Regional,Jul-21,0.00871,0.871381677
Albany Creek,Sunshine Coast Regional,Jan-23,0.04608,4.607579827
Albany Creek,Sunshine Coast Regional,Jan-22,0.02459,2.458967472
Albany Creek,Sunshine Coast Regional,Feb-23,0.04697,4.697105342
Albany Creek,Sunshine Coast Regional,Feb-22,0.01928,1.927782751
Albany Creek,Sunshine Coast Regional,Dec-22,0.04536,4.535959415
Albany Creek,Sunshine Coast Regional,Dec-21,0.02674,2.673828708
Albany Creek,Sunshine Coast Regional,Aug-22,0.03247,3.246792002
Albany Creek,Sunshine Coast Regional,Aug-21,0.00782,0.781856162
Albany Creek,Sunshine Coast Regional,Apr-23,0.05801,5.801253357
Albany Creek,Sunshine Coast Regional,Apr-22,0.02841,2.840943002
Albany Creek,Toowoomba Regional,Sep-22,0.04276,4.275762671
Albany Creek,Toowoomba Regional,Sep-21,0.01081,1.080951237
Albany Creek,Toowoomba Regional,Oct-22,0.04180,4.179678117
Albany Creek,Toowoomba Regional,Oct-21,0.01057,1.056930098
Albany Creek,Toowoomba Regional,Nov-22,0.04108,4.107614701
Albany Creek,Toowoomba Regional,Nov-21,0.01393,1.393226039
Albany Creek,Toowoomba Regional,May-23,0.09032,9.031948114
Albany Creek,Toowoomba Regional,May-22,0.01922,1.921691088
Albany Creek,Toowoomba Regional,Mar-23,0.05092,5.092481384
Albany Creek,Toowoomba Regional,Mar-22,0.02546,2.546240692
Albany Creek,Toowoomba Regional,Jun-23,0.10737,10.73744896
Albany Creek,Toowoomba Regional,Jun-22,0.02931,2.930578909
Albany Creek,Toowoomba Regional,Jul-23,0.15686,15.68580351
Albany Creek,Toowoomba Regional,Jul-22,0.03099,3.09872688
Albany Creek,Toowoomba Regional,Jul-21,0.00841,0.840739851
Albany Creek,Toowoomba Regional,Jan-23,0.04972,4.972375691
Albany Creek,Toowoomba Regional,Jan-22,0.02426,2.426134999
Albany Creek,Toowoomba Regional,Feb-23,0.05405,5.404756185
Albany Creek,Toowoomba Regional,Feb-22,0.01537,1.537352871
Albany Creek,Toowoomba Regional,Dec-22,0.04228,4.227720394
Albany Creek,Toowoomba Regional,Dec-21,0.02450,2.450156137
Albany Creek,Toowoomba Regional,Aug-22,0.02859,2.858515494
Albany Creek,Toowoomba Regional,Aug-21,0.00625,0.624549604
Albany Creek,Toowoomba Regional,Apr-23,0.04972,4.972375691
Albany Creek,Toowoomba Regional,Apr-22,0.02546,2.546240692
Albany Creek,Townsville City,Sep-22,0.03414,3.414195867
Albany Creek,Townsville City,Sep-21,0.00674,0.673854447
Albany Creek,Townsville City,Oct-22,0.04268,4.267744834
Albany Creek,Townsville City,Oct-21,0.00629,0.628930818
Albany Creek,Townsville City,Nov-22,0.03998,3.998203055
Albany Creek,Townsville City,Nov-21,0.00494,0.494159928
Albany Creek,Townsville City,May-23,0.09434,9.433962264
Albany Creek,Townsville City,May-22,0.01527,1.527403414
Albany Creek,Townsville City,Mar-23,0.05076,5.076370171
Albany Creek,Townsville City,Mar-22,0.02471,2.470799641
Albany Creek,Townsville City,Jun-23,0.11950,11.94968554
Albany Creek,Townsville City,Jun-22,0.01797,1.796945193
Albany Creek,Townsville City,Jul-23,0.21518,21.51841869
Albany Creek,Townsville City,Jul-22,0.02875,2.875112309
Albany Creek,Townsville City,Jul-21,0.00674,0.673854447
Albany Creek,Townsville City,Jan-23,0.04672,4.672057502
Albany Creek,Townsville City,Jan-22,0.01752,1.752021563
Albany Creek,Townsville City,Feb-23,0.05660,5.660377358
Albany Creek,Townsville City,Feb-22,0.00943,0.943396226
Albany Creek,Townsville City,Dec-22,0.03863,3.863432165
Albany Creek,Townsville City,Dec-21,0.01932,1.931716083
Albany Creek,Townsville City,Aug-22,0.02561,2.5606469
Albany Creek,Townsville City,Aug-21,0.00584,0.584007188
Albany Creek,Townsville City,Apr-23,0.05211,5.21114106
Albany Creek,Townsville City,Apr-22,0.02022,2.021563342
Arana Hills,Brisbane City,Sep-22,0.04493,4.492516877
Arana Hills,Brisbane City,Sep-21,0.01384,1.38402085
Arana Hills,Brisbane City,Oct-22,0.04438,4.438065331
Arana Hills,Brisbane City,Oct-21,0.01400,1.399880524
Arana Hills,Brisbane City,Nov-22,0.04244,4.243520002
Arana Hills,Brisbane City,Nov-21,0.01387,1.386664129
Arana Hills,Brisbane City,May-23,0.10514,10.51390629
Arana Hills,Brisbane City,May-22,0.02201,2.200794041
Arana Hills,Brisbane City,Mar-23,0.04510,4.509962518
Arana Hills,Brisbane City,Mar-22,0.03405,3.404543268
Arana Hills,Brisbane City,Jun-23,0.10879,10.87920744
Arana Hills,Brisbane City,Jun-22,0.03133,3.133342849
Arana Hills,Brisbane City,Jul-23,0.07820,7.8198764
Arana Hills,Brisbane City,Jul-22,0.03558,3.558382102
Arana Hills,Brisbane City,Jul-21,0.01259,1.258729429
Arana Hills,Brisbane City,Jan-23,0.04902,4.901696456
Arana Hills,Brisbane City,Jan-22,0.02868,2.8684863
Arana Hills,Brisbane City,Feb-23,0.03919,3.918925349
Arana Hills,Brisbane City,Feb-22,0.02674,2.674469626
Arana Hills,Brisbane City,Dec-22,0.04734,4.734112572
Arana Hills,Brisbane City,Dec-21,0.02731,2.731035795
Arana Hills,Brisbane City,Aug-22,0.03462,3.462166749
Arana Hills,Brisbane City,Aug-21,0.01242,1.242341099
Arana Hills,Brisbane City,Apr-23,0.05998,5.998128559
Arana Hills,Brisbane City,Apr-22,0.02845,2.845225445
Arana Hills,Bundaberg Regional,Sep-22,0.03988,3.988035892
Arana Hills,Bundaberg Regional,Sep-21,0.01097,1.09670987
Arana Hills,Bundaberg Regional,Oct-22,0.03789,3.788634098
Arana Hills,Bundaberg Regional,Oct-21,0.01795,1.794616152
Arana Hills,Bundaberg Regional,Nov-22,0.03091,3.090727817
Arana Hills,Bundaberg Regional,Nov-21,0.01396,1.395812562
Arana Hills,Bundaberg Regional,May-23,0.10369,10.36889332
Arana Hills,Bundaberg Regional,May-22,0.02193,2.193419741
Arana Hills,Bundaberg Regional,Mar-23,0.04287,4.287138584
Arana Hills,Bundaberg Regional,Mar-22,0.02891,2.891326022
Arana Hills,Bundaberg Regional,Jun-23,0.11864,11.86440678
Arana Hills,Bundaberg Regional,Jun-22,0.02193,2.193419741
Arana Hills,Bundaberg Regional,Jul-23,0.16550,16.55034895
Arana Hills,Bundaberg Regional,Jul-22,0.03190,3.190428714
Arana Hills,Bundaberg Regional,Jul-21,0.01097,1.09670987
Arana Hills,Bundaberg Regional,Jan-23,0.04187,4.187437687
Arana Hills,Bundaberg Regional,Jan-22,0.01496,1.49551346
Arana Hills,Bundaberg Regional,Feb-23,0.03789,3.788634098
Arana Hills,Bundaberg Regional,Feb-22,0.01994,1.994017946
Arana Hills,Bundaberg Regional,Dec-22,0.03290,3.290129611
Arana Hills,Bundaberg Regional,Dec-21,0.03190,3.190428714
Arana Hills,Bundaberg Regional,Aug-22,0.02891,2.891326022
Arana Hills,Bundaberg Regional,Aug-21,0.00499,0.498504487
Arana Hills,Bundaberg Regional,Apr-23,0.05882,5.882352941
Arana Hills,Bundaberg Regional,Apr-22,0.02991,2.991026919
Arana Hills,Cairns Regional,Sep-22,0.03538,3.538175047
Arana Hills,Cairns Regional,Sep-21,0.01117,1.117318436
Arana Hills,Cairns Regional,Oct-22,0.03724,3.724394786
Arana Hills,Cairns Regional,Oct-21,0.00372,0.372439479
Arana Hills,Cairns Regional,Nov-22,0.03724,3.724394786
Arana Hills,Cairns Regional,Nov-21,0.01397,1.396648045
Arana Hills,Cairns Regional,May-23,0.09777,9.776536313
Arana Hills,Cairns Regional,May-22,0.01676,1.675977654
Arana Hills,Cairns Regional,Mar-23,0.05493,5.493482309
