suburbName actual,Cel Lga Name 1,Month of Adjusted Dt,Pct,Percent
Burpengary East,Sunshine Coast Regional,Apr-23,0.12370,12.36984757
Burpengary East,Toowoomba Regional,May-23,0.17694,17.69375392
Burpengary East,Toowoomba Regional,Mar-23,0.09484,9.484019219
Burpengary East,Toowoomba Regional,Jun-23,0.19240,19.23960727
Burpengary East,Toowoomba Regional,Jul-23,0.25799,25.79903906
Burpengary East,Toowoomba Regional,Jan-23,0.10570,10.57029455
Burpengary East,Toowoomba Regional,Feb-23,0.08544,8.543973261
Burpengary East,Toowoomba Regional,Apr-23,0.08669,8.669312722
Burpengary East,Townsville City,May-23,0.17158,17.15764331
Burpengary East,Townsville City,Mar-23,0.08161,8.160828025
Burpengary East,Townsville City,Jun-23,0.18551,18.55095541
Burpengary East,Townsville City,Jul-23,0.33280,33.28025478
Burpengary East,Townsville City,Jan-23,0.06927,6.926751592
Burpengary East,Townsville City,Feb-23,0.08081,8.081210191
Burpengary East,Townsville City,Apr-23,0.07842,7.842356688
Caboolture,Brisbane City,May-23,0.19778,19.77772267
Caboolture,Brisbane City,Mar-23,0.10150,10.15036408
Caboolture,Brisbane City,Jun-23,0.21336,21.33636917
Caboolture,Brisbane City,Jul-23,0.19418,19.41838184
Caboolture,Brisbane City,Jan-23,0.10627,10.62693027
Caboolture,Brisbane City,Feb-23,0.08138,8.138145585
Caboolture,Brisbane City,Apr-23,0.10552,10.55208639
Caboolture,Bundaberg Regional,May-23,0.19435,19.43458072
Caboolture,Bundaberg Regional,Mar-23,0.10639,10.63916963
Caboolture,Bundaberg Regional,Jun-23,0.20036,20.03550942
Caboolture,Bundaberg Regional,Jul-23,0.18233,18.2327233
Caboolture,Bundaberg Regional,Jan-23,0.11896,11.89565692
Caboolture,Bundaberg Regional,Feb-23,0.09123,9.123190385
Caboolture,Bundaberg Regional,Apr-23,0.10639,10.63916963
Caboolture,Cairns Regional,May-23,0.15721,15.72133169
Caboolture,Cairns Regional,Mar-23,0.09741,9.741060419
Caboolture,Cairns Regional,Jun-23,0.18280,18.27990136
Caboolture,Cairns Regional,Jul-23,0.30549,30.5487053
Caboolture,Cairns Regional,Jan-23,0.08755,8.754623921
Caboolture,Cairns Regional,Feb-23,0.09063,9.062885327
Caboolture,Cairns Regional,Apr-23,0.07891,7.891491985
Caboolture,Fraser Coast Regional,May-23,0.19794,19.79376821
Caboolture,Fraser Coast Regional,Mar-23,0.11287,11.28670702
Caboolture,Fraser Coast Regional,Jun-23,0.19827,19.82739296
Caboolture,Fraser Coast Regional,Jul-23,0.16622,16.62183367
Caboolture,Fraser Coast Regional,Jan-23,0.12475,12.47478144
Caboolture,Fraser Coast Regional,Feb-23,0.08720,8.720017933
Caboolture,Fraser Coast Regional,Apr-23,0.11275,11.27549877
Caboolture,Gold Coast City,May-23,0.18264,18.26369344
Caboolture,Gold Coast City,Mar-23,0.11067,11.06733059
Caboolture,Gold Coast City,Jun-23,0.19522,19.52154146
Caboolture,Gold Coast City,Jul-23,0.21327,21.32712708
Caboolture,Gold Coast City,Jan-23,0.11150,11.14959948
Caboolture,Gold Coast City,Feb-23,0.08591,8.590604027
Caboolture,Gold Coast City,Apr-23,0.10080,10.08010392
Caboolture,Gympie Regional,May-23,0.19959,19.95935549
Caboolture,Gympie Regional,Mar-23,0.11221,11.22078676
Caboolture,Gympie Regional,Jun-23,0.20540,20.53999129
Caboolture,Gympie Regional,Jul-23,0.13587,13.58687763
Caboolture,Gympie Regional,Jan-23,0.13122,13.12236899
Caboolture,Gympie Regional,Feb-23,0.09334,9.333720424
Caboolture,Gympie Regional,Apr-23,0.12237,12.23689941
Caboolture,Ipswich City,May-23,0.18703,18.70252436
Caboolture,Ipswich City,Mar-23,0.10895,10.89541932
Caboolture,Ipswich City,Jun-23,0.20609,20.60922274
Caboolture,Ipswich City,Jul-23,0.19224,19.22427684
Caboolture,Ipswich City,Jan-23,0.11494,11.4939001
Caboolture,Ipswich City,Feb-23,0.08459,8.459295634
Caboolture,Ipswich City,Apr-23,0.10615,10.61536101
Caboolture,Logan City,May-23,0.18905,18.90496637
Caboolture,Logan City,Mar-23,0.11563,11.56337644
Caboolture,Logan City,Jun-23,0.20206,20.20550495
Caboolture,Logan City,Jul-23,0.18883,18.88262888
Caboolture,Logan City,Jan-23,0.11129,11.12903626
Caboolture,Logan City,Feb-23,0.08816,8.815864585
Caboolture,Logan City,Apr-23,0.10499,10.49862252
Caboolture,Mackay Regional,May-23,0.17932,17.93241887
Caboolture,Mackay Regional,Mar-23,0.10806,10.80628973
Caboolture,Mackay Regional,Jun-23,0.18033,18.03278689
Caboolture,Mackay Regional,Jul-23,0.25627,25.6273001
Caboolture,Mackay Regional,Jan-23,0.09602,9.601873536
Caboolture,Mackay Regional,Feb-23,0.08699,8.698561392
Caboolture,Mackay Regional,Apr-23,0.09301,9.300769488
Caboolture,Noosa Shire,May-23,0.20786,20.7861718
Caboolture,Noosa Shire,Mar-23,0.10661,10.66070018
Caboolture,Noosa Shire,Jun-23,0.22409,22.40940598
Caboolture,Noosa Shire,Jul-23,0.13442,13.4421339
Caboolture,Noosa Shire,Jan-23,0.11951,11.95051329
Caboolture,Noosa Shire,Feb-23,0.08090,8.089848206
Caboolture,Noosa Shire,Apr-23,0.12661,12.66122664
Caboolture,Redland City,May-23,0.19474,19.47398796
Caboolture,Redland City,Mar-23,0.11452,11.45189216
Caboolture,Redland City,Jun-23,0.20669,20.66946987
Caboolture,Redland City,Jul-23,0.17400,17.40044521
Caboolture,Redland City,Jan-23,0.11633,11.63327562
Caboolture,Redland City,Feb-23,0.08521,8.520900322
Caboolture,Redland City,Apr-23,0.10850,10.85002886
Caboolture,Scenic Rim Regional,May-23,0.18514,18.51400731
Caboolture,Scenic Rim Regional,Mar-23,0.11998,11.99756395
Caboolture,Scenic Rim Regional,Jun-23,0.19793,19.79293545
Caboolture,Scenic Rim Regional,Jul-23,0.19428,19.42752741
Caboolture,Scenic Rim Regional,Jan-23,0.11784,11.78440926
Caboolture,Scenic Rim Regional,Feb-23,0.08770,8.769792935
Caboolture,Scenic Rim Regional,Apr-23,0.09714,9.713763703
Caboolture,Sunshine Coast Regional,May-23,0.20759,20.75903188
Caboolture,Sunshine Coast Regional,Mar-23,0.10584,10.58415689
Caboolture,Sunshine Coast Regional,Jun-23,0.20849,20.84887425
Caboolture,Sunshine Coast Regional,Jul-23,0.13772,13.77219969
Caboolture,Sunshine Coast Regional,Jan-23,0.11631,11.63050285
Caboolture,Sunshine Coast Regional,Feb-23,0.09326,9.326363744
Caboolture,Sunshine Coast Regional,Apr-23,0.13079,13.07887071
Caboolture,Toowoomba Regional,May-23,0.17116,17.11598746
Caboolture,Toowoomba Regional,Mar-23,0.10470,10.47021944
Caboolture,Toowoomba Regional,Jun-23,0.19749,19.7492163
Caboolture,Toowoomba Regional,Jul-23,0.23122,23.12225705
Caboolture,Toowoomba Regional,Jan-23,0.10646,10.64576803
Caboolture,Toowoomba Regional,Feb-23,0.09392,9.39184953
Caboolture,Toowoomba Regional,Apr-23,0.09505,9.504702194
Caboolture,Townsville City,May-23,0.16687,16.68699683
Caboolture,Townsville City,Mar-23,0.08953,8.953403269
Caboolture,Townsville City,Jun-23,0.18541,18.54110759
Caboolture,Townsville City,Jul-23,0.29812,29.81214931
Caboolture,Townsville City,Jan-23,0.07904,7.904366919
Caboolture,Townsville City,Feb-23,0.08929,8.929007075
Caboolture,Townsville City,Apr-23,0.09173,9.172969017
Caboolture South,Brisbane City,May-23,0.19047,19.04675277
Caboolture South,Brisbane City,Mar-23,0.07841,7.840640349
Caboolture South,Brisbane City,Jun-23,0.21206,21.20550603
Caboolture South,Brisbane City,Jul-23,0.26530,26.52962222
Caboolture South,Brisbane City,Jan-23,0.08080,8.080164938
Caboolture South,Brisbane City,Feb-23,0.07671,7.670850767
Caboolture South,Brisbane City,Apr-23,0.09626,9.626462919
Caboolture South,Bundaberg Regional,May-23,0.16370,16.37010676
Caboolture South,Bundaberg Regional,Mar-23,0.08304,8.303677343
Caboolture South,Bundaberg Regional,Jun-23,0.19098,19.09845789
Caboolture South,Bundaberg Regional,Jul-23,0.27284,27.28351127
Caboolture South,Bundaberg Regional,Jan-23,0.09609,9.608540925
Caboolture South,Bundaberg Regional,Feb-23,0.08541,8.540925267
Caboolture South,Bundaberg Regional,Apr-23,0.10795,10.79478055
Caboolture South,Cairns Regional,May-23,0.16556,16.55629139
Caboolture South,Cairns Regional,Mar-23,0.07616,7.61589404
Caboolture South,Cairns Regional,Jun-23,0.16391,16.39072848
Caboolture South,Cairns Regional,Jul-23,0.34934,34.93377483
Caboolture South,Cairns Regional,Jan-23,0.07285,7.284768212
Caboolture South,Cairns Regional,Feb-23,0.08775,8.774834437
Caboolture South,Cairns Regional,Apr-23,0.08444,8.443708609
Caboolture South,Fraser Coast Regional,May-23,0.16558,16.55773421
Caboolture South,Fraser Coast Regional,Mar-23,0.08606,8.605664488
Caboolture South,Fraser Coast Regional,Jun-23,0.20153,20.15250545
Caboolture South,Fraser Coast Regional,Jul-23,0.27778,27.77777778
Caboolture South,Fraser Coast Regional,Jan-23,0.09695,9.694989107
Caboolture South,Fraser Coast Regional,Feb-23,0.07734,7.734204793
Caboolture South,Fraser Coast Regional,Apr-23,0.09477,9.477124183
Caboolture South,Gold Coast City,May-23,0.17353,17.35265064
Caboolture South,Gold Coast City,Mar-23,0.08660,8.659861706
Caboolture South,Gold Coast City,Jun-23,0.18275,18.27461311
Caboolture South,Gold Coast City,Jul-23,0.28531,28.53144551
Caboolture South,Gold Coast City,Jan-23,0.09565,9.565360553
Caboolture South,Gold Coast City,Feb-23,0.08462,8.462298321
Caboolture South,Gold Coast City,Apr-23,0.09154,9.153770168
Caboolture South,Gympie Regional,May-23,0.20206,20.20648968
Caboolture South,Gympie Regional,Mar-23,0.10914,10.91445428
Caboolture South,Gympie Regional,Jun-23,0.18879,18.87905605
Caboolture South,Gympie Regional,Jul-23,0.19764,19.7640118
Caboolture South,Gympie Regional,Jan-23,0.10177,10.17699115
Caboolture South,Gympie Regional,Feb-23,0.08702,8.702064897
Caboolture South,Gympie Regional,Apr-23,0.11357,11.35693215
Caboolture South,Ipswich City,May-23,0.18474,18.47400052
Caboolture South,Ipswich City,Mar-23,0.08336,8.335510844
Caboolture South,Ipswich City,Jun-23,0.21061,21.0608832
Caboolture South,Ipswich City,Jul-23,0.24824,24.82362164
Caboolture South,Ipswich City,Jan-23,0.09537,9.537496734
Caboolture South,Ipswich City,Feb-23,0.08466,8.466161484
Caboolture South,Ipswich City,Apr-23,0.09302,9.302325581
Caboolture South,Logan City,May-23,0.19186,19.18645251
Caboolture South,Logan City,Mar-23,0.09270,9.270251397
Caboolture South,Logan City,Jun-23,0.19117,19.11662011
Caboolture South,Logan City,Jul-23,0.24022,24.02234637
Caboolture South,Logan City,Jan-23,0.09724,9.724162011
Caboolture South,Logan City,Feb-23,0.08851,8.851256983
Caboolture South,Logan City,Apr-23,0.09829,9.828910615
Caboolture South,Mackay Regional,May-23,0.14155,14.15525114
Caboolture South,Mackay Regional,Mar-23,0.08447,8.447488584
Caboolture South,Mackay Regional,Jun-23,0.17352,17.35159817
Caboolture South,Mackay Regional,Jul-23,0.33105,33.10502283
Caboolture South,Mackay Regional,Jan-23,0.08904,8.904109589
Caboolture South,Mackay Regional,Feb-23,0.08447,8.447488584
Caboolture South,Mackay Regional,Apr-23,0.09589,9.589041096
Caboolture South,Noosa Shire,May-23,0.17826,17.8255373
Caboolture South,Noosa Shire,Mar-23,0.08597,8.596713021
Caboolture South,Noosa Shire,Jun-23,0.19216,19.21618205
Caboolture South,Noosa Shire,Jul-23,0.23388,23.38811631
Caboolture South,Noosa Shire,Jan-23,0.09987,9.987357775
Caboolture South,Noosa Shire,Feb-23,0.07332,7.332490518
Caboolture South,Noosa Shire,Apr-23,0.13654,13.65360303
Caboolture South,Redland City,May-23,0.18608,18.60811314
Caboolture South,Redland City,Mar-23,0.09527,9.527353926
Caboolture South,Redland City,Jun-23,0.18943,18.94305917
Caboolture South,Redland City,Jul-23,0.27242,27.24227763
Caboolture South,Redland City,Jan-23,0.08597,8.596948269
Caboolture South,Redland City,Feb-23,0.08225,8.224786007
Caboolture South,Redland City,Apr-23,0.08857,8.857461853
Caboolture South,Scenic Rim Regional,May-23,0.16053,16.05263158
Caboolture South,Scenic Rim Regional,Mar-23,0.10263,10.2631579
Caboolture South,Scenic Rim Regional,Jun-23,0.21316,21.31578947
Caboolture South,Scenic Rim Regional,Jul-23,0.27105,27.10526316
Caboolture South,Scenic Rim Regional,Jan-23,0.07895,7.894736842
Caboolture South,Scenic Rim Regional,Feb-23,0.09211,9.210526316
Caboolture South,Scenic Rim Regional,Apr-23,0.08158,8.157894737
Caboolture South,Sunshine Coast Regional,May-23,0.20926,20.92592593
Caboolture South,Sunshine Coast Regional,Mar-23,0.10665,10.66529493
Caboolture South,Sunshine Coast Regional,Jun-23,0.20576,20.57613169
Caboolture South,Sunshine Coast Regional,Jul-23,0.16907,16.90672154
Caboolture South,Sunshine Coast Regional,Jan-23,0.11063,11.06310014
Caboolture South,Sunshine Coast Regional,Feb-23,0.08450,8.449931413
Caboolture South,Sunshine Coast Regional,Apr-23,0.11413,11.41289438
Caboolture South,Toowoomba Regional,May-23,0.16867,16.86656672
Caboolture South,Toowoomba Regional,Mar-23,0.08396,8.395802099
Caboolture South,Toowoomba Regional,Jun-23,0.18891,18.89055472
Caboolture South,Toowoomba Regional,Jul-23,0.29610,29.6101949
Caboolture South,Toowoomba Regional,Jan-23,0.08921,8.92053973
Caboolture South,Toowoomba Regional,Feb-23,0.09445,9.445277361
Caboolture South,Toowoomba Regional,Apr-23,0.07871,7.871064468
Caboolture South,Townsville City,May-23,0.12000,12
Caboolture South,Townsville City,Mar-23,0.07067,7.066666667
Caboolture South,Townsville City,Jun-23,0.21067,21.06666667
Caboolture South,Townsville City,Jul-23,0.38400,38.4
Caboolture South,Townsville City,Jan-23,0.05333,5.333333333
Caboolture South,Townsville City,Feb-23,0.07733,7.733333333
Caboolture South,Townsville City,Apr-23,0.08400,8.4
Camp Mountain,Brisbane City,May-23,0.22437,22.43719769
Camp Mountain,Brisbane City,Mar-23,0.09502,9.502262443
Camp Mountain,Brisbane City,Jun-23,0.22558,22.55812139
Camp Mountain,Brisbane City,Jul-23,0.16840,16.83960056
Camp Mountain,Brisbane City,Jan-23,0.09869,9.868934311
Camp Mountain,Brisbane City,Feb-23,0.07423,7.423154938
Camp Mountain,Brisbane City,Apr-23,0.11371,11.37072866
Camp Mountain,Bundaberg Regional,May-23,0.16312,16.31205674
Camp Mountain,Bundaberg Regional,Mar-23,0.07092,7.092198582
Camp Mountain,Bundaberg Regional,Jun-23,0.19149,19.14893617
Camp Mountain,Bundaberg Regional,Jul-23,0.24823,24.82269504
Camp Mountain,Bundaberg Regional,Jan-23,0.10638,10.63829787
Camp Mountain,Bundaberg Regional,Feb-23,0.07801,7.80141844
Camp Mountain,Bundaberg Regional,Apr-23,0.14184,14.18439716
Camp Mountain,Cairns Regional,May-23,0.13812,13.8121547
Camp Mountain,Cairns Regional,Mar-23,0.06630,6.629834254
Camp Mountain,Cairns Regional,Jun-23,0.18785,18.78453039
Camp Mountain,Cairns Regional,Jul-23,0.39779,39.77900553
Camp Mountain,Cairns Regional,Jan-23,0.07182,7.182320442
Camp Mountain,Cairns Regional,Feb-23,0.06630,6.629834254
Camp Mountain,Cairns Regional,Apr-23,0.07182,7.182320442
Camp Mountain,Fraser Coast Regional,May-23,0.16265,16.26506024
Camp Mountain,Fraser Coast Regional,Mar-23,0.09036,9.036144578
Camp Mountain,Fraser Coast Regional,Jun-23,0.15060,15.06024096
Camp Mountain,Fraser Coast Regional,Jul-23,0.34940,34.93975904
Camp Mountain,Fraser Coast Regional,Jan-23,0.06024,6.024096386
Camp Mountain,Fraser Coast Regional,Feb-23,0.11446,11.44578313
Camp Mountain,Fraser Coast Regional,Apr-23,0.07229,7.228915663
Camp Mountain,Gold Coast City,May-23,0.18485,18.48468565
Camp Mountain,Gold Coast City,Mar-23,0.07093,7.092960774
Camp Mountain,Gold Coast City,Jun-23,0.21064,21.06394412
Camp Mountain,Gold Coast City,Jul-23,0.29070,29.07039226
Camp Mountain,Gold Coast City,Jan-23,0.06824,6.824288017
Camp Mountain,Gold Coast City,Feb-23,0.08060,8.060182697
Camp Mountain,Gold Coast City,Apr-23,0.09404,9.40354648
Camp Mountain,Gympie Regional,May-23,0.21368,21.36752137
Camp Mountain,Gympie Regional,Mar-23,0.06838,6.837606838
Camp Mountain,Gympie Regional,Jun-23,0.13675,13.67521368
Camp Mountain,Gympie Regional,Jul-23,0.29915,29.91452992
Camp Mountain,Gympie Regional,Jan-23,0.09402,9.401709402
Camp Mountain,Gympie Regional,Feb-23,0.11111,11.11111111
Camp Mountain,Gympie Regional,Apr-23,0.07692,7.692307692
Camp Mountain,Ipswich City,May-23,0.23600,23.60024082
Camp Mountain,Ipswich City,Mar-23,0.08248,8.248043347
Camp Mountain,Ipswich City,Jun-23,0.22757,22.75737508
Camp Mountain,Ipswich City,Jul-23,0.21252,21.25225768
Camp Mountain,Ipswich City,Jan-23,0.08007,8.007224564
Camp Mountain,Ipswich City,Feb-23,0.06803,6.803130644
Camp Mountain,Ipswich City,Apr-23,0.09332,9.331727875
Camp Mountain,Logan City,May-23,0.20953,20.95337873
Camp Mountain,Logan City,Mar-23,0.09429,9.42902043
Camp Mountain,Logan City,Jun-23,0.22839,22.83918282
Camp Mountain,Logan City,Jul-23,0.23520,23.52016763
Camp Mountain,Logan City,Jan-23,0.07072,7.071765322
Camp Mountain,Logan City,Feb-23,0.06443,6.44316396
Camp Mountain,Logan City,Apr-23,0.09743,9.743321111
Camp Mountain,Mackay Regional,May-23,0.27184,27.18446602
Camp Mountain,Mackay Regional,Mar-23,0.03883,3.883495146
Camp Mountain,Mackay Regional,Jun-23,0.18447,18.44660194
Camp Mountain,Mackay Regional,Jul-23,0.32039,32.03883495
Camp Mountain,Mackay Regional,Jan-23,0.01942,1.941747573
Camp Mountain,Mackay Regional,Feb-23,0.03883,3.883495146
Camp Mountain,Mackay Regional,Apr-23,0.12621,12.62135922
Camp Mountain,Noosa Shire,May-23,0.21531,21.53110048
Camp Mountain,Noosa Shire,Mar-23,0.07656,7.655502392
Camp Mountain,Noosa Shire,Jun-23,0.22967,22.96650718
Camp Mountain,Noosa Shire,Jul-23,0.24880,24.88038278
Camp Mountain,Noosa Shire,Jan-23,0.09569,9.56937799
Camp Mountain,Noosa Shire,Feb-23,0.06220,6.220095694
Camp Mountain,Noosa Shire,Apr-23,0.07177,7.177033493
Camp Mountain,Redland City,May-23,0.18966,18.96551724
Camp Mountain,Redland City,Mar-23,0.07759,7.75862069
Camp Mountain,Redland City,Jun-23,0.23084,23.08429119
Camp Mountain,Redland City,Jul-23,0.25000,25
Camp Mountain,Redland City,Jan-23,0.07375,7.375478927
Camp Mountain,Redland City,Feb-23,0.06992,6.992337165
Camp Mountain,Redland City,Apr-23,0.10824,10.82375479
Camp Mountain,Scenic Rim Regional,May-23,0.14483,14.48275862
Camp Mountain,Scenic Rim Regional,Mar-23,0.11034,11.03448276
Camp Mountain,Scenic Rim Regional,Jun-23,0.19310,19.31034483
Camp Mountain,Scenic Rim Regional,Jul-23,0.28966,28.96551724
Camp Mountain,Scenic Rim Regional,Jan-23,0.06897,6.896551724
Camp Mountain,Scenic Rim Regional,Feb-23,0.05517,5.517241379
Camp Mountain,Scenic Rim Regional,Apr-23,0.13793,13.79310345
Camp Mountain,Sunshine Coast Regional,May-23,0.20676,20.67578439
Camp Mountain,Sunshine Coast Regional,Mar-23,0.06275,6.275140788
Camp Mountain,Sunshine Coast Regional,Jun-23,0.21239,21.23893805
Camp Mountain,Sunshine Coast Regional,Jul-23,0.29767,29.76669348
Camp Mountain,Sunshine Coast Regional,Jan-23,0.06919,6.918744972
Camp Mountain,Sunshine Coast Regional,Feb-23,0.07241,7.240547064
Camp Mountain,Sunshine Coast Regional,Apr-23,0.07884,7.884151247
Camp Mountain,Toowoomba Regional,May-23,0.15385,15.38461539
Camp Mountain,Toowoomba Regional,Mar-23,0.07692,7.692307692
Camp Mountain,Toowoomba Regional,Jun-23,0.19505,19.50549451
Camp Mountain,Toowoomba Regional,Jul-23,0.37363,37.36263736
Camp Mountain,Toowoomba Regional,Jan-23,0.04396,4.395604396
Camp Mountain,Toowoomba Regional,Feb-23,0.07143,7.142857143
Camp Mountain,Toowoomba Regional,Apr-23,0.08516,8.516483516
Camp Mountain,Townsville City,May-23,0.16522,16.52173913
Camp Mountain,Townsville City,Mar-23,0.08696,8.695652174
Camp Mountain,Townsville City,Jun-23,0.16087,16.08695652
Camp Mountain,Townsville City,Jul-23,0.36957,36.95652174
Camp Mountain,Townsville City,Jan-23,0.04783,4.782608696
Camp Mountain,Townsville City,Feb-23,0.10435,10.43478261
Camp Mountain,Townsville City,Apr-23,0.06522,6.52173913
Campbells Pocket,Brisbane City,May-23,0.22454,22.45398773
Campbells Pocket,Brisbane City,Mar-23,0.07975,7.975460123
Campbells Pocket,Brisbane City,Jun-23,0.17178,17.17791411
Campbells Pocket,Brisbane City,Jul-23,0.25031,25.03067485
Campbells Pocket,Brisbane City,Jan-23,0.10552,10.55214724
Campbells Pocket,Brisbane City,Feb-23,0.07853,7.852760736
Campbells Pocket,Brisbane City,Apr-23,0.08957,8.957055215
Campbells Pocket,Bundaberg Regional,May-23,0.23077,23.07692308
Campbells Pocket,Bundaberg Regional,Jun-23,0.07692,7.692307692
Campbells Pocket,Bundaberg Regional,Jul-23,0.23077,23.07692308
Campbells Pocket,Bundaberg Regional,Jan-23,0.15385,15.38461539
Campbells Pocket,Bundaberg Regional,Feb-23,0.15385,15.38461539
Campbells Pocket,Bundaberg Regional,Apr-23,0.15385,15.38461539
Campbells Pocket,Cairns Regional,May-23,0.16667,16.66666667
Campbells Pocket,Cairns Regional,Mar-23,0.08333,8.333333333
Campbells Pocket,Cairns Regional,Jun-23,0.16667,16.66666667
Campbells Pocket,Cairns Regional,Jul-23,0.41667,41.66666667
Campbells Pocket,Cairns Regional,Feb-23,0.08333,8.333333333
Campbells Pocket,Cairns Regional,Apr-23,0.08333,8.333333333
Campbells Pocket,Fraser Coast Regional,May-23,0.35714,35.71428571
Campbells Pocket,Fraser Coast Regional,Mar-23,0.07143,7.142857143
Campbells Pocket,Fraser Coast Regional,Jun-23,0.07143,7.142857143
Campbells Pocket,Fraser Coast Regional,Jul-23,0.42857,42.85714286
Campbells Pocket,Fraser Coast Regional,Feb-23,0.07143,7.142857143
Campbells Pocket,Gold Coast City,May-23,0.10569,10.56910569
Campbells Pocket,Gold Coast City,Mar-23,0.12195,12.19512195
Campbells Pocket,Gold Coast City,Jun-23,0.19512,19.51219512
Campbells Pocket,Gold Coast City,Jul-23,0.33333,33.33333333
Campbells Pocket,Gold Coast City,Jan-23,0.04065,4.06504065
Campbells Pocket,Gold Coast City,Feb-23,0.09756,9.756097561
Campbells Pocket,Gold Coast City,Apr-23,0.10569,10.56910569
Campbells Pocket,Gympie Regional,May-23,0.20833,20.83333333
Campbells Pocket,Gympie Regional,Mar-23,0.16667,16.66666667
Campbells Pocket,Gympie Regional,Jun-23,0.25000,25
Campbells Pocket,Gympie Regional,Jul-23,0.20833,20.83333333
Campbells Pocket,Gympie Regional,Jan-23,0.08333,8.333333333
Campbells Pocket,Gympie Regional,Feb-23,0.04167,4.166666667
Campbells Pocket,Gympie Regional,Apr-23,0.04167,4.166666667
Campbells Pocket,Ipswich City,May-23,0.20513,20.51282051
Campbells Pocket,Ipswich City,Mar-23,0.08974,8.974358974
Campbells Pocket,Ipswich City,Jun-23,0.17949,17.94871795
Campbells Pocket,Ipswich City,Jul-23,0.26923,26.92307692
Campbells Pocket,Ipswich City,Jan-23,0.02564,2.564102564
Campbells Pocket,Ipswich City,Feb-23,0.11538,11.53846154
Campbells Pocket,Ipswich City,Apr-23,0.11538,11.53846154
Campbells Pocket,Logan City,May-23,0.17730,17.73049645
Campbells Pocket,Logan City,Mar-23,0.11348,11.34751773
Campbells Pocket,Logan City,Jun-23,0.19858,19.85815603
Campbells Pocket,Logan City,Jul-23,0.14184,14.18439716
Campbells Pocket,Logan City,Jan-23,0.19149,19.14893617
Campbells Pocket,Logan City,Feb-23,0.09220,9.219858156
Campbells Pocket,Logan City,Apr-23,0.08511,8.510638298
Campbells Pocket,Mackay Regional,Jun-23,0.40000,40
Campbells Pocket,Mackay Regional,Jul-23,0.20000,20
Campbells Pocket,Mackay Regional,Apr-23,0.40000,40
Campbells Pocket,Noosa Shire,May-23,0.20000,20
Campbells Pocket,Noosa Shire,Jun-23,0.10000,10
Campbells Pocket,Noosa Shire,Jul-23,0.40000,40
Campbells Pocket,Noosa Shire,Jan-23,0.10000,10
Campbells Pocket,Noosa Shire,Feb-23,0.20000,20
Campbells Pocket,Redland City,May-23,0.19298,19.29824561
Campbells Pocket,Redland City,Mar-23,0.11404,11.40350877
Campbells Pocket,Redland City,Jun-23,0.25439,25.43859649
Campbells Pocket,Redland City,Jul-23,0.13158,13.15789474
Campbells Pocket,Redland City,Jan-23,0.14035,14.03508772
Campbells Pocket,Redland City,Feb-23,0.07895,7.894736842
Campbells Pocket,Redland City,Apr-23,0.08772,8.771929825
Campbells Pocket,Scenic Rim Regional,May-23,0.25000,25
Campbells Pocket,Scenic Rim Regional,Jun-23,0.25000,25
Campbells Pocket,Scenic Rim Regional,Jan-23,0.25000,25
Campbells Pocket,Scenic Rim Regional,Apr-23,0.25000,25
Campbells Pocket,Sunshine Coast Regional,May-23,0.17188,17.1875
Campbells Pocket,Sunshine Coast Regional,Mar-23,0.14063,14.0625
Campbells Pocket,Sunshine Coast Regional,Jun-23,0.21484,21.484375
Campbells Pocket,Sunshine Coast Regional,Jul-23,0.19141,19.140625
Campbells Pocket,Sunshine Coast Regional,Jan-23,0.10156,10.15625
Campbells Pocket,Sunshine Coast Regional,Feb-23,0.08203,8.203125
Campbells Pocket,Sunshine Coast Regional,Apr-23,0.09766,9.765625
Campbells Pocket,Toowoomba Regional,May-23,0.14286,14.28571429
Campbells Pocket,Toowoomba Regional,Jul-23,0.64286,64.28571429
Campbells Pocket,Toowoomba Regional,Jan-23,0.07143,7.142857143
Campbells Pocket,Toowoomba Regional,Feb-23,0.14286,14.28571429
Campbells Pocket,Townsville City,May-23,0.19048,19.04761905
Campbells Pocket,Townsville City,Mar-23,0.04762,4.761904762
Campbells Pocket,Townsville City,Jun-23,0.14286,14.28571429
Campbells Pocket,Townsville City,Jul-23,0.42857,42.85714286
Campbells Pocket,Townsville City,Jan-23,0.14286,14.28571429
Campbells Pocket,Townsville City,Apr-23,0.04762,4.761904762
Cashmere,Brisbane City,May-23,0.21168,21.16777123
Cashmere,Brisbane City,Mar-23,0.08398,8.397766323
Cashmere,Brisbane City,Jun-23,0.22220,22.22017673
Cashmere,Brisbane City,Jul-23,0.20830,20.8302651
Cashmere,Brisbane City,Jan-23,0.08803,8.802773687
Cashmere,Brisbane City,Feb-23,0.07631,7.630706922
Cashmere,Brisbane City,Apr-23,0.10951,10.95054001
Cashmere,Bundaberg Regional,May-23,0.18579,18.57923497
Cashmere,Bundaberg Regional,Mar-23,0.08470,8.469945355
Cashmere,Bundaberg Regional,Jun-23,0.18579,18.57923497
Cashmere,Bundaberg Regional,Jul-23,0.29508,29.50819672
Cashmere,Bundaberg Regional,Jan-23,0.09016,9.016393443
Cashmere,Bundaberg Regional,Feb-23,0.07650,7.650273224
Cashmere,Bundaberg Regional,Apr-23,0.08197,8.196721311
Cashmere,Cairns Regional,May-23,0.14334,14.33447099
Cashmere,Cairns Regional,Mar-23,0.06143,6.14334471
